full_text,username,created_at,clean,english,Negatif,Pornografi,Ancaman,Sindiran,Diskriminasi,Neutral,Positif
"Ganjar Mahfud, gubernur yang progresif, akan membawa inovasi dalam pembangunan nasional. @littlemawarr https://t.co/pXUGLmxlOk",MayangSari11ii,Mon Dec 25 11:36:26 +0000 2023,ganjar mahfud gubernur progresif akan bawa inovasi dalam bangun nasional,"Ganjar Mahfud, Progressive Governor Will Bring Innovation in National Development",0,0,0,0,0,0,1
" kiki_daliyo  Ganjar Pranowo Pemimpin itu merangkul semua tidak memandang suku, ras , budaya dan agama    #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",JakubSzwak,Tue Dec 26 07:20:52 +0000 2023,kiki daliyo ganjar pranowo pimpin itu rangkul semua tidak pandang suku ras budaya agama hebat ganjar mahfud juara debat,kiki daliyo ganjar pranowo pimpin itu rangkul semua tidak pandang suku ras budaya agama hebat ganjar mahfud juara debat,0,0,0,0,0,1,0
"Ganjar Mahfud, meski pernah mendampingi Jokowi, mampu membangun citra kepemimpinan independen dan berwibawa. @taeraessgf https://t.co/4tlfzO2eAa",MuhammadFi90852,Mon Dec 25 11:58:10 +0000 2023,ganjar mahfud meski pernah damping jokowi mampu bangun citra pimpin independen wibawa,"Ganjar Mahfud, despite having accompanied Jokowi, was able to build an image of an independent leader, authoritative",0,0,0,0,0,1,0
"@ruhutsitompul Ganjar Mahfud, koruptor dihukum mati",bengnano1,Tue Dec 26 07:20:47 +0000 2023,ganjar mahfud koruptor hukum mati,ganjar mahfud koruptor hukum mati,0,0,0,0,0,1,0
"Ganjar Mahfud, gubernur yang sukses, kini siap membawa pengalamannya untuk kemajuan Indonesia bersama Mahfud MD sebagai Wakil Presiden. @sbgj_j https://t.co/dbhpma57Wq",nadiraslma_,Mon Dec 25 11:36:24 +0000 2023,ganjar mahfud gubernur sukses kini siap bawa alam untuk maju indonesia sama mahfud md bagai wakil presiden j,"Ganjar Mahfud, Successful Governor Now Ready to Bring Nature to Advance Indonesia with Mahfud MD as Vice President J",0,0,0,0,0,0,1
"@kiki_daliyo Jadi, sejauh ini ada pro dan kontra dalam penilaian terhadap Mahfud MD sebagai cawapres. Rekam jejak dan kinerja baiknya perlu diapresiasi, tapi pelanggaran konstitusi jelas menjadi catatan yang tidak bisa diabaikan.",_Lonamaya,Tue Dec 26 07:20:41 +0000 2023,daliyo jadi jauh ada pro kontra dalam nilai hadap mahfud md bagai cawapres rekam jejak kerja baik perlu apresiasi tapi langgar konstitusi jelas jadi catat tidak bisa abai,"Daliyo, so far away, there are pros and cons in the value of facing Mahfud MD like vice president, good work track record needs appreciation, but violating the constitution is clear, so note it cannot be ignored",0,0,0,0,0,1,0
" Ganjar Pranowo  univ_pasundan Mantaps Pak Ganjar, terimakasih untuk semangat dan supportnya kepada mahasiswa baru.   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",PrajwalKhairna9,Mon Dec 25 11:58:06 +0000 2023,ganjar pranowo universitas pasundan mantaps bapak ganjar terimakasih untuk semangat supportnya kepada mahasiswa baru hebat ganjar mahfud juara debat,"Ganjar Pranowo, Pasundan University, Mantaps, Mr. Ganjar, thank you for your spirit of support to the great new students Ganjar Mahfud won the debate",0,0,0,0,0,0,1
"Mas Ganjar Mahfud adalah pemimpin yang merakyat, selalu mendengarkan aspirasi masyarakat, dan siap memperjuangkan kepentingan rakyat. @retrojamess https://t.co/y238BaSvwc",dewinngsh_,Mon Dec 25 11:36:22 +0000 2023,kakak ganjar mahfud adalah pimpin rakyat selalu dengar aspirasi masyarakat siap juang penting rakyat,"Ganjar Mahfud's brother is the leader of the people, always listen to the aspirations of the people, ready to fight important people",0,0,0,0,0,0,1
"@LongerNite @KompasTV Lah trik cmn sdit &lt  gw kemaren denger nya ini. Selanjut nya trik ampas, di bongkar cak imin ama mahfud md. Bukan nya sadar malah nge gass, ya lucu lah 🤣",gamegg15112976,Mon Dec 25 11:58:06 +0000 2023,trik cuma sdit aku kemarin dengar ini lanjut trik ampas bongkar cak imin mahfud md bukan sadar malah gas lucu,Trick only sdit I heard this yesterday continued the trick dregs dismantle cak imin mahfud md instead of realizing even gas funny,0,0,0,0,0,1,0
Kepemimpinan Ganjar-Mahfud menunjukkan bahwa keberhasilan politik dapat dicapai dengan mengutamakan kepentingan bersama. @khhaotung https://t.co/LkWCjsovQh,AuroraSkye48514,Mon Dec 25 11:36:21 +0000 2023,pimpin ganjar mahfud tunjuk bahwa hasil politik dapat capai dengan utama penting sama,Lead Ganjar Mahfud Shows That Political Results Can Be Achieved with the Same Important Importance,0,0,0,0,0,0,1
@kiki_daliyo Mahfud MD tetap yg terbaik gaspol Brantas korupsi🤟🤟🤟,PratamaJul9960,Tue Dec 26 07:19:22 +0000 2023,daliyo mahfud md tetap baik gas brantas korupsi,Daliyo Mahfud MD Remains Good Gas Brantas Corruption,0,0,0,0,0,1,0
Ganjar-Mahfud adalah pemimpin yang dapat memotivasi masyarakat untuk aktif dalam pembangunan negara. @kiatun_ https://t.co/lYt8vbC0G8,SriSusi7ilawati,Mon Dec 25 11:58:05 +0000 2023,ganjar mahfud adalah pimpin dapat motivasi masyarakat untuk aktif dalam bangun negara,Ganjar Mahfud is the leader who can motivate the community to be active in building the country,0,0,0,0,0,0,1
"Sudah saatnya diwajibkan setiap rumah RSS atau RUMAH JOKOWI berupa ruko untuk meningkatkan ekonomi rakyat  uXJYYBznYC   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",Husejnovich1,Tue Dec 26 07:18:22 +0000 2023,sudah saat wajib tiap rumah rss atau rumah jokowi upa ruko untuk tingkat ekonomi rakyat uxjyybznyc hebat ganjar mahfud juara debat,It is mandatory for every RSS house or Jokowi house to upa shophouse for the economic level of the people of uxjyybznyc great Ganjar Mahfud the champion of the debate,0,0,0,0,0,1,0
@soloposdotcom Tetap dukung Ganjar Mahfud,erlithaj20,Mon Dec 25 11:36:20 +0000 2023,tetap dukung ganjar mahfud,Keep supporting Ganjar Mahfud,0,0,0,0,0,0,1
"Ganjar Mahfud, pemimpin yang berfokus pada pemberdayaan perempuan dan anak-anak. @jamaisjune https://t.co/7ZScc4gs6W",HadiPrasod55,Mon Dec 25 11:36:19 +0000 2023,ganjar mahfud pimpin fokus daya perempuan anak anak,Ganjar Mahfud Leads Focus on Women's Power and Children,0,0,0,0,0,1,0
@tvOneNews Anies-Muhaimin=Batalkan IKN Prabowo-Gibran=Lanjutkan IKN Ganjar-Mahfud=Lanjutkan IKN,BatukKeras_Batu,Mon Dec 25 11:58:00 +0000 2023,anies muhaimin batal ikn prabowo gibran lanjut ikn ganjar mahfud lanjut ikn,anies muhaimin batal ikn prabowo gibran lanjut ikn ganjar mahfud lanjut ikn,0,0,0,0,0,1,0
Dwi Tunggal Ganjar Mahfud Untuk Indonesia Yang Lebih Baik #sipalingganjar #GanjarPresiden #GanjarMahfud #LanjutGAN Palestine Kiky Tsunami Aceh LEE HAECHAN #JYPE_BOYCOTT_GENOCIDE Siwon Unfoll Bali PLEDIS Bukittinggi #SCOUPS Home Alone Pukis Sbux GMMTV doyoung Nepo Baby https://t.co/mjzBKd0vnM,ghinaua22075,Tue Dec 26 07:18:03 +0000 2023,dwi tunggal ganjar mahfud untuk indonesia lebih baik palestine kiky tsunami aceh lee haechan boycott genocide siwon unfoll bal pledis bukittinggi rumah alone pukis sbux gmmtv doyoung nepo baby,Dwi Tunggal Ganjar Mahfud for a Better Indonesia Palestine Kiky Tsunami Aceh Lee Haechan Boycott Genocide Siwon Unfoll Bal Pledis Bukittinggi House Alone Pukis Sbux GMMTV Doyoung Nepo Baby,1,0,0,0,0,0,0
Ganjar Mahfud dilihat sebagai pemimpin yang akan mendukung kemajuan sektor pariwisata di Indonesia. @dhafa15242539 https://t.co/MHtHC5Ea2A,satyapangestuu,Mon Dec 25 11:36:15 +0000 2023,ganjar mahfud lihat bagai pimpin akan dukung maju sektor pariwisata indonesia,Ganjar Mahfud Sees as a Lead to Support the Advancement of Indonesia's Tourism Sector,0,0,0,0,0,1,0
"Ganjar Mahfud, pemimpin yang dapat menciptakan regulasi pro-investor untuk mendukung pertumbuhan ekonomi. @bookviewszz https://t.co/l0sSQ7rM3I",nabilaauli62530,Mon Dec 25 11:57:58 +0000 2023,ganjar mahfud pimpin dapat cipta regulasi pro investor untuk dukung tumbuh ekonomi,Ganjar Mahfud Leads to Create Pro Investor Regulations to Support Economic Growth,0,0,0,0,0,1,0
TPN Ganjar Pranowo-Mahfud Md merespons sikap cawapres Gibran Rakabuming Raka saat meninggalkan podium dan bersorak saat debat kedua. https://t.co/yclGdv8ypB,yuliakhmada,Tue Dec 26 07:18:03 +0000 2023,tpn ganjar pranowo mahfud md respons sikap cawapres gibran rakabuming raka saat tinggal podium sorak saat debat dua,tpn ganjar pranowo mahfud md respons sikap cawapres gibran rakabuming raka saat tinggal podium sorak saat debat dua,0,0,0,0,0,1,0
Kinerja Ganjar Mahfud di Jatim menciptakan perekonomian yang kuat dan berkelanjutan. @FVidiar https://t.co/iPToVEJpM6,suyonorhmat,Mon Dec 25 11:57:58 +0000 2023,kerja ganjar mahfud jatim cipta ekonomi kuat lanjut,Mahfud Jatim's cannabis work creates further strong economy,0,0,0,0,0,0,1
"Saat kepala desa terlibat dalam kasus dana desa, Ganjar-Mahfud menunjukkan sikap tegas terhadap korupsi dan pelanggaran hukum. @Khoirun86676709 https://t.co/xMcHOIb14v",robizaki97,Mon Dec 25 11:36:15 +0000 2023,saat kepala desa libat dalam kasus dana desa ganjar mahfud tunjuk sikap tegas hadap korupsi langgar hukum,"When Village Head Involved in Ganjar Village Fund Case, Mahfud Shows Firm Stance Against Corruption Breaking the Law",0,0,0,0,0,1,0
@AirinDatangLagi @ganjarpranowo Hanya kecurangan yg bisa mengalahkan Ganjar Mahfud di Pilpres 2024,Cyko_as_Coky,Tue Dec 26 07:17:58 +0000 2023,hanya curang bisa kalah ganjar mahfud pilpres,Only Cheating Can Lose Ganjar Mahfud Presidential Election,0,0,0,0,0,1,0
Ganjar Pranowo Pilih  pemimpin itu  yang punya solusi untuk mengatasi masalah.  Bukan menambah masalah . Ganjar Tulus Melayani   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,JakubSzwak,Mon Dec 25 11:36:11 +0000 2023,ganjar pranowo pilih pimpin itu punya solusi untuk atas masalah bukan tambah masalah ganjar tulus layan hebat ganjar mahfud juara debat,"Ganjar Pranowo Chooses to Lead It Has a Solution to the Problem, Not Add Problems Ganjar Sincerely Great Service Ganjar Mahfud Won the Debate",0,0,0,0,0,0,1
Keberanian Ganjar Mahfud untuk bersaing di tingkat nasional menunjukkan bahwa beliau memiliki tekad kuat untuk berbuat lebih baik. @lanaleylo https://t.co/iAs3NJdoq9,atikahmand91052,Mon Dec 25 11:57:55 +0000 2023,berani ganjar mahfud untuk saing tingkat nasional tunjuk bahwa beliau milik tekad kuat untuk buat lebih baik,Dare to Ganjar Mahfud to Compete at the National Level Show That He Has a Strong Determination to Make Better,0,0,0,0,0,0,1
"@kiki_daliyo Mahfud MD memang punya cara bicara yang khas dan tajam. Peluru tak terkendali"" itu sindiran yang menyentil tapi tegas. Keren!""",BimaAntara12,Tue Dec 26 07:17:48 +0000 2023,daliyo mahfud md punya cara bicara khas tajam peluru tidak kendali itu sindir sentil tapi tegas keren,"Daliyo Mahfud MD has a typical way of speaking sharp, unguided bullets are quiptory, jerky, but firm, cool",0,0,0,0,0,0,1
"Mahfud MD, dengan komitmennya, akan mengatasi masalah korupsi dengan tegas. @jancokstfu https://t.co/ka84onKEJ4",arkakusumaax,Mon Dec 25 11:36:10 +0000 2023,mahfud md dengan komitmen akan atas masalah korupsi dengan tegas,Mahfud MD with a firm commitment to corruption,0,0,0,0,0,1,0
kiki_daliyo  Ganjar Pranowo bersama #GanjarMerawatPancasila kita merawat nilai pancasila  FnysuLJRQb   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,Hikmet19326295,Tue Dec 26 07:17:41 +0000 2023,kiki daliyo ganjar pranowo sama kita rawat nilai pancasila fnysuljrqb hebat ganjar mahfud juara debat,Kiki Daliyo ganjar Pranowo same we treat the value of Pancasila Fnysuljrqb great cannabis mahfud champion debate,0,0,0,0,0,1,0
"Calon Wakil Presiden nomor urut 3,  Mahfud MD, menyinggung tentang pilihan kandidat dalam Pilpres 2024. Menurutnya, pemilih jangan menjatuhkan pilihan semata-mata karena terbuai jargon.  #SahabatGanjar  #GanjarMahfud2024 #SatSet  #PastiLebihBaik #SatSetLebihBaik https://t.co/I5AtUBcoZa",kaddafong,Mon Dec 25 11:57:54 +0000 2023,calon wakil presiden nomor urut mahfud md singgung tentang pilih kandidat dalam pilpres turut pilih jangan jatuh pilih semata mata buai jargon,Vice Presidential Candidate Number Mahfud MD Mentions Choosing Candidates in the Presidential Election Also Vote Don't Fall Vote Mere Jargon,0,0,0,0,0,1,0
Ganjar Pranowo-Mahfud MD bakal memprioritaskan isu perempuan dalam program kerjanya #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/MZfdSXxt0o,okezonenews,Mon Dec 25 11:57:43 +0000 2023,ganjar pranowo mahfud md akan prioritas isu perempuan dalam program kerja,Ganjar Pranowo Mahfud MD Will Prioritize Women's Issues in Work Programs,0,0,0,0,0,1,0
Keberhasilan Ganjar Mahfud sebagai Gubernur tanpa dukungan Jokowi menciptakan optimisme akan potensi kepemimpinan beliau di tingkat nasional. @fausprites https://t.co/OYBMXgx0yA,Putriintansr1,Mon Dec 25 11:36:06 +0000 2023,hasil ganjar mahfud bagai gubernur tanpa dukung jokowi cipta optimisme akan potensi pimpin beliau tingkat nasional,Ganjar Mahfud's Results Like Governor Without Supporting Jokowi Creates Optimism for His Potential to Lead at the National Level,0,0,0,0,0,0,1
@Melihat_Indo Pilihanku tetap no 3 ganjar mahfud 2024,rioaprizal01,Tue Dec 26 07:17:37 +0000 2023,indonesia pilih tetap no ganjar mahfud,Indonesia Chooses to Stay No Ganjar Mahfud,0,0,0,0,0,1,0
vonnycornellya_ #Ganjarpranowo Sistematis &amp  terstruktur ya sis🤟   #Mahfud3 #GanjarLebihBaik3 Hebat Ganjar Mahfud #MahfudLebihBaik3 Debat,D4ng3rG,Mon Dec 25 11:36:06 +0000 2023,vonnycornellya sistematis struktur sis hebat ganjar mahfud debat,vonnycornellya sistematis struktur sis hebat ganjar mahfud debat,0,0,0,0,0,1,0
"Ganjar Mahfud, Gubernur yang memahami dan mampu mengatasi kompleksitas tugas-tugas kepemimpinan. @lambemuhhh https://t.co/FfE6XkrttE",wibianiaz12,Mon Dec 25 11:57:41 +0000 2023,ganjar mahfud gubernur paham mampu atas kompleksitas tugas tugas pimpin,Ganjar Mahfud Governor Understands the Complexity of the Task of Leadership,0,0,0,0,0,1,0
@kiki_daliyo Pokoknyaa pak mahfud sangat memiliki pengalaman yang baik dan bagus untuk membangun negeri,rioaprizal01,Tue Dec 26 07:16:57 +0000 2023,daliyo pokoknyaa bapak mahfud sangat milik alam baik bagus untuk bangun negeri,"Daliyo, anyway, Mr. Mahfud, belongs to nature, good, good for building the country",0,0,0,0,0,0,1
Ganjar Pranowo bersama pak ganjar makin harmonis   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,Husejnovich1,Tue Dec 26 07:16:54 +0000 2023,ganjar pranowo sama bapak ganjar makin harmonis hebat ganjar mahfud juara debat,Ganjar Pranowo same father of cannabis is a great harmonist of cannabis mahfud champion of the debate,1,0,0,0,0,0,0
Ganjar-Mahfud membawa semangat persatuan dalam dunia politik yang sering kali diwarnai oleh perpecahan. @kidfr0mbasement https://t.co/buIOEZ0LMt,wahyufathonii,Mon Dec 25 11:57:40 +0000 2023,ganjar mahfud bawa semangat satu dalam dunia politik sering kali warna oleh pecah,Ganjar Mahfud brings the spirit of one in the political world often coloured by rupture,0,0,0,0,0,1,0
"Ganjar Mahfud, pemimpin yang memiliki kepekaan terhadap kebutuhan masyarakat kurang mampu. @JarwoSaifu34819 https://t.co/qRifkRHSOi",indira_mika,Mon Dec 25 11:36:05 +0000 2023,ganjar mahfud pimpin milik peka hadap butuh masyarakat kurang mampu,Ganjar Mahfud Leads Milik Peka Facing the Need of Underprivileged People,0,0,0,0,0,1,0
" Ganjar Pranowo Semakin bangga dengan pak Ganjar Pranowo yang benar-benar memprioritaskan rakyat kecil, the real tuanku rakyat 🤩   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",Hikmet19326295,Tue Dec 26 07:16:05 +0000 2023,ganjar pranowo makin bangga dengan bapak ganjar pranowo benar benar prioritas rakyat kecil nyata tuanku rakyat hebat ganjar mahfud juara debat,Ganjar Pranowo is getting proud of Father Ganjar Pranowo true the priority of the real little people of the great people of the great cannabis mahfud champion of the debate,0,0,0,0,0,0,1
Ganjar Mahfud sebagai Gubernur tanpa campur tangan Jokowi menunjukkan kompetensinya. @gummyscheek https://t.co/U0sxWX0FL8,syahnalaaxav,Mon Dec 25 11:36:04 +0000 2023,ganjar mahfud bagai gubernur tanpa campur tangan jokowi tunjuk kompetensi,"Ganjar Mahfud Like Governor Without Interference, Jokowi Appoints Competence",0,0,0,0,0,1,0
Warga Jatim yakin bahwa Ganjar Mahfud dan Mahfud MD dapat menjadi pemimpin yang membawa era baru bagi Indonesia. @drxxm_zzz https://t.co/hJofrGYpgA,ridhoulam,Mon Dec 25 11:57:35 +0000 2023,warga jatim yakin bahwa ganjar mahfud mahfud md dapat jadi pimpin bawa era baru bagi indonesia zzz,East Java residents believe that Ganjar Mahfud Mahfud MD can lead a new era for Indonesia ZZZ,0,0,0,0,0,0,1
"Aseeeekkk,Neehh Gaeess!   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat",omerzarali39,Mon Dec 25 11:57:33 +0000 2023,aseeeekkk neehh gaeess hebat ganjar mahfud juara debat,aseeeekkk neehh gaeess hebat ganjar mahfud juara debat,0,0,0,0,0,1,0
"Ganjar Mahfud dianggap sebagai pemimpin yang dapat membawa semangat baru dalam dunia politik, terbukti dari prestasinya sebagai Gubernur tanpa Jokowi. @favsoulmate https://t.co/pw8ZNmrrV7",SaputIksan,Mon Dec 25 11:36:03 +0000 2023,ganjar mahfud anggap bagai pimpin dapat bawa semangat baru dalam dunia politik bukti prestasi bagai gubernur tanpa jokowi,Ganjar Mahfud Considers Like a Leader Can Bring New Spirit in the World of Politics Proof of Achievements Like a Governor Without Jokowi,0,0,0,0,0,1,0
Ganjar Mahfud membuktikan bahwa dia mampu mengemban tanggung jawab dengan baik. @avelllll_ https://t.co/YKwaxeJoJn,harryyyy8_,Mon Dec 25 11:36:03 +0000 2023,ganjar mahfud bukti bahwa dia mampu emban tanggung jawab dengan baik,Ganjar Mahfud Proof that He Is Capable of Carrying Out Responsibilities Well,1,0,0,0,0,0,0
Dukungan warga Jatim untuk Ganjar dan Mahfud mencerminkan dukungan besar terhadap kepemimpinan yang berintegritas. @Ipehhsng_ https://t.co/g9UmC4pUF5,endimanan731,Mon Dec 25 11:57:18 +0000 2023,dukung warga jatim untuk ganjar mahfud cermin dukung besar hadap pimpin integritas,Support East Java Residents to Ganjar Mahfud Cermin Supports Big Facing Integrity Leaders,0,0,0,0,0,1,0
Ganjar Pranowo  Rosianna766Hi Alam Ganjar  sangat cerdas juga dalam menanggapi soal Politik kekuasan   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat,Peterson_Cliff,Mon Dec 25 11:57:17 +0000 2023,ganjar pranowo rosianna hi alam ganjar sangat cerdas dalam tanggap soal politik kuas hebat ganjar mahfud juara debat,Ganjar Pranowo Rosianna Hi nature cannabis is very smart in thinking about the politics of the great brush cannabis mahfud champion of the debate,0,0,0,0,0,0,1
Ganjar-Mahfud adalah pilihan yang dapat membawa keberlanjutan dan kemajuan bagi negara ini. @Khana33 https://t.co/9JCpkXAp07,arvinalvaro9,Mon Dec 25 11:36:01 +0000 2023,ganjar mahfud adalah pilih dapat bawa lanjut maju bagi negara,Ganjar Mahfud is a Choice to Bring Further Forward for the Country,0,0,0,0,0,1,0
"Salah tuduh mbak @nunungmar1404. Lapas itu dibawah Kemenkumham yg menterinya kader PDIP, Menkopolhukam-nya juga jadi cawapres PDIP. Ketika kami bongkar bisnis di Lapas anak Yasonna Laoly, Mahfud ngeles bilang itu masalah sederhana. Makanya kami panggil dia RM Sederhana.",PartaiSocmed,Mon Dec 25 11:57:13 +0000 2023,salah tuduh kakak lapas itu bawah kemenkumham menteri kader pdip menkopolhukam juga jadi cawapres pdip ketika kami bongkar bisnis lapas anak yasonna laoly mahfud ngeles itu masalah sederhana makanya kami panggil dia rm sederhana,"One of the accusations of the prison's brother was under the Ministry of Law and Human Rights, the PDIP cadre minister, the minister of polhukam also became the vice president of PDIP when we dismantled the business of Yasonna Laoly Mahfud Ngeles Children's Prison, it was a simple matter, so we called him RM Simple",0,0,0,0,0,1,0
Keberhasilan Ganjar Mahfud sebagai DPR tanpa keterlibatan Jokowi menciptakan keyakinan bahwa beliau memiliki wawasan politik yang matang. @fayQRA https://t.co/kQlBr7BG4s,amadbasri_,Mon Dec 25 11:35:59 +0000 2023,hasil ganjar mahfud bagai dpr tanpa libat jokowi cipta yakin bahwa beliau milik wawas politik matang,The results of Ganjar Mahfud are dpr without Jokowi's involvement Create Convinced That He Belongs to a Mature Political Wawas,0,0,0,0,0,1,0
"@SantorinisSun pemimpin kita selanjutnyaa, Ganjar Mahfud terbaikkk",cihuycika,Mon Dec 25 11:35:59 +0000 2023,pimpin kita selanjutnyaa ganjar mahfud terbaikkk,"Lead Us Next, Ganjar Mahfud Bestkk",0,0,0,0,0,1,0
Ganjar-Mahfud membuktikan bahwa keberhasilan politik dapat diraih dengan melibatkan seluruh elemen masyarakat. @khoirotulmazida https://t.co/YUnxV0J2n0,setooogalang,Mon Dec 25 11:35:58 +0000 2023,ganjar mahfud bukti bahwa hasil politik dapat raih dengan libat seluruh elemen masyarakat,Ganjar Mahfud Proof that Political Results Can Be Achieved by Involving All Elements of Society,0,0,0,0,0,0,1
"Ganjar Mahfud, Gubernur yang mengedepankan keberlanjutan lingkungan dalam pembangunan Jatim. @loveeejojojo https://t.co/S3cK4vHTgu",ari6828851,Mon Dec 25 11:35:53 +0000 2023,ganjar mahfud gubernur depan lanjut lingkung dalam bangun jatim,"Ganjar Mahfud, Front Governor Continues the Inner Context of Building East Java",0,0,0,0,0,1,0
Masyarakat Jatim melihat Ganjar Mahfud sebagai sosok yang bisa membawa perubahan nyata. @guemulki_ https://t.co/09TnBUfsFW,jidanamir_,Mon Dec 25 11:35:51 +0000 2023,masyarakat jatim lihat ganjar mahfud bagai sosok bisa bawa ubah nyata,East Java People See Ganjar Mahfud as a Figure Can Bring Real Change,0,0,0,0,0,1,0
"Ganjar Mahfud, sosok yang berhasil tanpa terus bergantung pada Jokowi, memberikan inspirasi positif bagi pemimpin muda! @IntrovertAtiq https://t.co/qY7bMoYGYx",AprilianiS46,Mon Dec 25 11:35:50 +0000 2023,ganjar mahfud sosok hasil tanpa gantung jokowi beri inspirasi positif bagi pimpin muda,"Ganjar Mahfud, Jokowi's No-Hanging Results Figure Gives Positive Inspiration to Young Leaders",0,0,0,0,0,0,1
Kepemimpinan Ganjar-Mahfud membuktikan bahwa keberhasilan politik dapat diraih dengan mengutamakan kepentingan rakyat. @khonsuuv https://t.co/9yrleYCtHe,gbrnrmdannn,Mon Dec 25 11:35:47 +0000 2023,pimpin ganjar mahfud bukti bahwa hasil politik dapat raih dengan utama penting rakyat,Lead Ganjar Mahfud Proof that Political Results Can Be Achieved with Important People's Priorities,0,0,0,0,0,0,1
"Ganjar Mahfud membuktikan bahwa kesuksesan politiknya tidak terbatas pada keterlibatan Jokowi, melainkan hasil dari dedikasi dan kompetensinya. @favgirll_0 https://t.co/uUlRJbPAqc",ameliaamd,Mon Dec 25 11:35:46 +0000 2023,ganjar mahfud bukti bahwa sukses politik tidak batas libat jokowi lain hasil dedikasi kompetensi,Ganjar Mahfud Proof that Political Success Is Not Limited to Jokowi's Involvement Other Results of Dedication of Competence,0,0,0,0,0,1,0
Ganjar-Mahfud membuktikan bahwa keberhasilan politik dapat diraih tanpa harus melibatkan diri dalam praktik-praktik tidak etis. @khairulridhwane https://t.co/d8a7c2hTap,RamadhanAbdlh,Mon Dec 25 11:35:42 +0000 2023,ganjar mahfud bukti bahwa hasil politik dapat raih tanpa harus libat diri dalam praktik praktik tidak etis,Ganjar Mahfud Proof that Political Results Can Be Achieved Without Having to Involve Themselves in Unethical Practices,0,0,0,0,0,1,0
Ganjar Mahfud adalah pemimpin yang fokus pada penciptaan lapangan kerja dan peningkatan ekonomi daerah. @manuseaaa https://t.co/IZFb0VqYxJ,BungaAndri2n,Mon Dec 25 11:35:40 +0000 2023,ganjar mahfud adalah pimpin fokus cipta lapang kerja tingkat ekonomi daerah,Ganjar Mahfud is leading the focus on creating the district's economic level work,0,0,0,0,0,1,0
Ganjar-Mahfud adalah contoh bahwa keberhasilan politik bisa dicapai melalui dedikasi dan integritas. @Khaidaaa_ https://t.co/enqinOHWSA,vovidela,Mon Dec 25 11:35:38 +0000 2023,ganjar mahfud adalah contoh bahwa hasil politik bisa capai lalu dedikasi integritas,Ganjar Mahfud is an example that political results can be achieved and then dedication to integrity,0,0,0,0,0,0,1
Ganjar Mahfud membuktikan bahwa dia bisa tampil mandiri dalam perjalanan politiknya. @gudanguyahh https://t.co/rPvZJHOBNn,ngingshsbrnnnaa,Mon Dec 25 11:35:36 +0000 2023,ganjar mahfud bukti bahwa dia bisa tampil mandiri dalam jalan politik,Ganjar Mahfud Proof that He Can Appear Independent in the Political Path,0,0,0,0,0,1,0
@ganjarpranowo Para kiai selalu bersatu bersama mendukung bapak Ganjar Mahfud,balalaki1992,Mon Dec 25 11:35:35 +0000 2023,para kiai selalu satu sama dukung bapak ganjar mahfud,The kiai always support each other Mr. Ganjar Mahfud,0,0,0,0,0,0,1
"Keberhasilan Ganjar Mahfud menciptakan keyakinan bahwa bersama Mahfud MD, mereka bisa menjalankan kepemimpinan yang adil. @farrasyya https://t.co/ozhzl9xqJF",AzahraaaNisaa,Mon Dec 25 11:35:33 +0000 2023,hasil ganjar mahfud cipta yakin bahwa sama mahfud md mereka bisa jalan pimpin adil,The result of Ganjar Mahfud Cipta believes that with Mahfud MD they can lead Adil,0,0,0,0,0,1,0
"Mahfud MD, tokoh yang tegas, akan menjadi penegak kedisiplinan dalam pemerintahan. @little_kris99 https://t.co/xs0PhO7ALj",EmmaSereni13581,Mon Dec 25 11:35:32 +0000 2023,mahfud md tokoh tegas akan jadi tegak disiplin dalam perintah kris,Mahfud MD: A Firm Figure Will Be Upheld Discipline in Kris' Orders,0,0,0,0,0,1,0
"Ganjar Mahfud, bukan hanya gubernur, tapi pemimpin yang menginspirasi dan tulus melayani rakyat. @adamingyunya https://t.co/8yN2XS7XLO",SeraphiSol,Mon Dec 25 11:35:24 +0000 2023,ganjar mahfud bukan hanya gubernur tapi pimpin inspirasi tulus layan rakyat,Ganjar Mahfud is not only the governor but leads the sincere inspiration of the people's service,0,0,0,0,0,0,1
