full_text,username,created_at,clean,english,Negatif,Pornografi,Ancaman,Sindiran,Diskriminasi,Neutral,Positif
Iseng2 coba ternyata oke juga 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/PAqusthAHg,Bimoriski_,Sun Jan 28 14:45:23 +0000 2024,iseng coba nyata oke anies baswedan muhaimin iskandar,iseng coba nyata oke anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Secara visi misi 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/3E7ftjKYB2,arymasu,Sun Jan 28 21:42:59 +0000 2024,cara visi misi anies baswedan muhaimin iskandar,cara visi misi anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Eh hasilnya tanpa cheating 67% - Anies Baswedan - Muhaimin Iskandar https://t.co/FGtx1xWGU5,dwinuswan,Sun Jan 28 15:03:32 +0000 2024,hasil tanpa curang anies baswedan muhaimin iskandar,Results Without Cheating Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Buat yg masih bingung pilih capres. Ikut isi test ini aja wkwk Ini hasilku 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/kQoBqpoTaR,nadirays,Sat Jan 27 16:12:16 +0000 2024,yang masih bingung pilih capres ikut isi ujian saja ini hasil anies baswedan muhaimin iskandar,Those who are still confused about choosing a presidential candidate to take the contents of the exam are the results of Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Hmmm ... 67% - Anies Baswedan - Muhaimin Iskandar https://t.co/7CxyoUDEpE,jowomom,Sun Jan 28 18:36:44 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Cocok nih untuk kaum yang masih bingung mau pilih siapa. Bisa dicoba gais https://t.co/l5ghFWDeaK,kembaliwaras,Sun Jan 28 10:19:56 +0000 2024,cocok untuk kaum masih bingung pilih siapa bisa coba gais,Suitable for people who are still confused about who to try Gais,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/t3g3DXPfnw https://t.co/gWA50Zla2N,semiclone0,Sun Jan 28 08:59:57 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/yeCP0qxBSU,caditaaaa,Sat Jan 27 15:57:58 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
ya allah malah rata 33% semua WAKWKAKWKAK. 33% - Anies Baswedan - Muhaimin Iskandar https://t.co/NW3I8MDJvZ,cheeesya,Sun Jan 28 05:28:13 +0000 2024,allah malah rata semua wakwkakwkak anies baswedan muhaimin iskandar,Allah even flattened all Wakwkakwkak Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
anjaaaaayyy 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/frC07jVOeq,drczombos,Sun Jan 28 03:29:58 +0000 2024,anjaaaaayyy anies baswedan muhaimin iskandar,anjaaaaayyy anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Oke wkwkwkw 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/ELRI1M1vrA,HeryKur12,Sat Jan 27 17:13:01 +0000 2024,oke wkwkwkw anies baswedan muhaimin iskandar,oke wkwkwkw anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
53% - Anies Baswedan - Muhaimin Iskandar https://t.co/wsaJdBbodH Pokoknya nggak kosong dua ,chypunxx,Sun Jan 28 09:48:36 +0000 2024,anies baswedan muhaimin iskandar pokok tidak kosong dua,Anies Baswedan Muhaimin Iskandar tree not empty two,0,0,0,0,0,1,0
Sesuai deh 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/IJzamC8Lie,DiraAndirasta,Sun Jan 28 08:07:14 +0000 2024,sesuai anies baswedan muhaimin iskandar,sesuai anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Gawat anarko melok pemilu 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/n3QmGWjpCM,Candradimukaa,Sat Jan 27 15:23:30 +0000 2024,gawat anarko lok milu anies baswedan muhaimin iskandar,Gawat Anarko Lok Milu Anis Baswedan Muhaimin Iskander,0,0,0,0,0,1,0
Masih waras 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/rFrzcY3An9,iamHadaJZ,Sat Jan 27 16:40:32 +0000 2024,masih waras anies baswedan muhaimin iskandar,The Messiah's Message to the People of Israel,0,0,0,0,0,1,0
Alamiah.. 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/x9V9WKf8Jq,upin_to,Sun Jan 28 03:31:22 +0000 2024,alamiah anies baswedan muhaimin iskandar,alamiah anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
40% - Anies Baswedan - Muhaimin Iskandar https://t.co/lDPVb56OUo,RintSo,Sun Jan 28 06:04:29 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
53% - Anies Baswedan - Muhaimin Iskandar https://t.co/HsaSfpazND bjir,notears_again,Sat Jan 27 14:27:14 +0000 2024,anies baswedan muhaimin iskandar bjir,Anies Baswedan muhaimin Iskandar Bjir,0,0,0,0,0,1,0
wkwkwkw 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/00Aik0WTRd,adnanca,Sun Jan 28 03:52:54 +0000 2024,wkwkwkw anies baswedan muhaimin iskandar,wkwkwkw anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Ho... tidak expect... 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/A4qIBv8DnU,0tothepowerof0,Sun Jan 28 09:01:07 +0000 2024,ho tidak expect anies baswedan muhaimin iskandar,Ho Tidak Expect Anis Baswedan Muhaimin Iskander,1,0,0,0,0,0,0
Anak abah banget kan ini 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/7IMWgd7fZK,ibukafa,Sun Jan 28 03:07:18 +0000 2024,anak bapak kan anies baswedan muhaimin iskandar,anak bapak kan anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/vKmc8J1bpt,mario_rikki,Sun Jan 28 13:55:22 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Saya katakan sampai hari saya masing Swing-Voters tapi survey ini berkata lain. 67% - Anies Baswedan - Muhaimin Iskandar https://t.co/H2TqZQS512,wahjoego,Sun Jan 28 06:36:32 +0000 2024,aku kata sampai hari aku masing swing voters tapi survey kata lain anies baswedan muhaimin iskandar,I said until the day I was each swing voter but survey other words Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Tidak cukup mengejutkan 73% - Anies Baswedan - Muhaimin Iskandar https://t.co/9nxXtWzgPK,tangankanan13,Sat Jan 27 15:30:07 +0000 2024,tidak cukup kejut anies baswedan muhaimin iskandar,Not enough shock Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
53% - Anies Baswedan - Muhaimin Iskandar https://t.co/0cyEEViDsQ Di mana mana all in itu all in one Ya Bah @aniesbaswedan Cha I Min @cakimiNOW,whereisrhea,Sat Jan 27 14:55:14 +0000 2024,anies baswedan muhaimin iskandar mana mana semua di itu semua di satu bah cha admin,Anies Baswedan Muhaimin Iskandar where all in it all in one bah cha admin,0,0,0,0,0,1,0
Waaaawwww ternyata 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/WUmU2ZVGWw,Aliffanin25,Sat Jan 27 15:23:38 +0000 2024,waaaawwww nyata anies baswedan muhaimin iskandar,waaaawwww nyata anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Prediksi Presiden Tahun 2024 Menurut Primbon Jawa Dengan Kekuatan Alam Dan Hukum Alam. Presiden Republik Indonesia Ke 8 Tahun 2024 Anies Rasyid Baswedan &amp; Wakil Presiden Muhaimin Iskandar. https://t.co/OSHzP2aEhR,YUDHI_Laksana,Sun Jan 28 05:07:03 +0000 2024,prediksi presiden tahun turut primbon jawa dengan kuat alam hukum alam presiden republik indonesia tahun anies rasyid baswedan wakil presiden muhaimin iskandar,Presidential Prediction Year Joins Primbon Java with Strong Natural Law of the President of the Republic of Indonesia Year Anies Rasyid Baswedan Vice President Muhaimin Iskandar,0,0,0,0,0,1,0
Karena sesungguhnya yg sudah menembus angka 56% adalah paslon 01. Anies Baswedan dan Muhaimin Iskandar. ️ #AMINAjaDulu Perubahan Menang 1 Putaran kata My Wife https://t.co/Hp2whwOQNq,Radjahoki_pro,Sun Jan 28 08:41:28 +0000 2024,sungguh sudah tembus angka adalah paslon anies baswedan muhaimin iskandar ubah menang putar kata punyaku wife,Really already broken through the numbers is Paslon Anies Baswedan Muhaimin Iskandar Change Win Play the Word Punyaku Wife,0,0,0,0,0,1,0
40% - Anies Baswedan - Muhaimin Iskandar https://t.co/MT5DHM80HJ https://t.co/ycVIhvE9xK,saidanslubis,Sun Jan 28 03:50:07 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Coba deh iseng-iseng tes ini. Aku 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/91anxronpF,witadelina,Sat Jan 27 15:22:56 +0000 2024,coba iseng iseng tes aku anies baswedan muhaimin iskandar,coba iseng iseng tes aku anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/1pJDMUNxBH semoga masok sorga AMIN,valcry_,Sun Jan 28 03:36:34 +0000 2024,anies baswedan muhaimin iskandar moga masok sorga amin,anies baswedan muhaimin iskandar poj sorga amin,0,0,0,0,0,1,0
40% - Anies Baswedan - Muhaimin Iskandar https://t.co/naxTE0xECr,pinnochaos,Sat Jan 27 21:58:28 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/FtWOcBRiMK,calliess_,Sat Jan 27 16:01:34 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Warga usu! Bisa nih main kuis ini buat ngetes kamu lebih cocok milih paslon yang mana. Nanti hasilnya rep di bawah yaa. Kalau sender: 60% 33% 7% https://t.co/00nFjmVgmM,usufesss,Sat Jan 27 16:47:02 +0000 2024,warga usu bisa main kuis buat ngetes kamu lebih cocok milih paslon mana nanti hasil rep bawah kalau sender,USU residents can play quizzes to test you are more suitable to choose which candidate will be the bottom rep result if the sender,0,0,0,0,0,1,0
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/iCrrwXUx1p,kinantarish,Sat Jan 27 14:55:15 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Widiihhh.. For fun ya gais ikutan coba2 mana visi misi paslon mana yang sesuai sama visi misi mu.. 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/opbwzuxoN7,issssms,Sun Jan 28 00:05:50 +0000 2024,widiihhh untuk fun gais ikut coba mana visi misi paslon mana sesuai sama visi misi mu anies baswedan muhaimin iskandar,widiihhh untuk fun gais ikut coba mana visi misi paslon mana sesuai sama visi misi mu anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Berdasarkan quiz sih ya 60% - Anies Baswedan - Muhaimin Iskandar padahal aku sukanya joget gemoy https://t.co/v15SM9l43u,Yhzzgr,Sun Jan 28 02:38:51 +0000 2024,dasar kuis ya anies baswedan muhaimin iskandar padahal aku suka joget gemoy,dasar kuis ya anies baswedan muhaimin iskandar padahal aku suka joget gemoy,0,1,0,0,0,0,0
WKWKWKKWKW BENER2 ANTI 02 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/wmIu4bI6Y1,pickflowerose,Sat Jan 27 18:02:18 +0000 2024,wkwkwkkwkw benar anti anies baswedan muhaimin iskandar,wkwkwkkwkw benar anti anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Diriku dari tahun 2017 pasti benci banget ngeliat ini 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/jU5f5DvZ4g,marikkomangg,Sun Jan 28 05:56:19 +0000 2024,diri tahun pasti benci ngeliat anies baswedan muhaimin iskandar,The year self must have hated ngeliat anies baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Seru juga 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/5dzq7laemF,amet_thekop,Sun Jan 28 02:51:53 +0000 2024,seru anies baswedan muhaimin iskandar,seru anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Cocok #AMINAjaDulu 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/mHgUHdT2VQ,ArgentianaA,Sun Jan 28 01:10:20 +0000 2024,cocok anies baswedan muhaimin iskandar,Kokok Anis Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
hasil tes iseng2 wkwkwkwk 67% - Anies Baswedan - Muhaimin Iskandar https://t.co/tY4EQoqmqu,bibsnay03,Sun Jan 28 02:07:33 +0000 2024,hasil tes iseng anies baswedan muhaimin iskandar,hasil tes iseng anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Di kuis ini cocoknya ke sini: 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/bI2NEEgTed,jabbarbaskara,Sun Jan 28 09:37:47 +0000 2024,kuis cocok sini anies baswedan muhaimin iskandar,kuis cocok sini anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
efek keseringan nonton desak anies 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/SqZLtsOxHI,what5hitooya,Sun Jan 28 01:21:52 +0000 2024,efek sering nonton desak anies anies baswedan muhaimin iskandar,The effect of often watching Anies Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Sepaham berarti 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/rRSP58otaW,GAYOHASRIMY,Sun Jan 28 06:49:14 +0000 2024,paham arti anies baswedan muhaimin iskandar,Paham Arti Anees Baswedan Muhaimin Iskander,0,0,0,0,0,1,0
Team abu abu ikut test 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/Nx0knGweIT,nisaizzati17,Sun Jan 28 03:07:07 +0000 2024,grup abu abu ikut ujian anies baswedan muhaimin iskandar,grup abu abu ikut ujian anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Mari menyongsong perubahan untuk Indonesia yang lebih baik bersama Anies Baswedan dan Muhaimin Iskandar... #AMINAjaDulu #AniesPresiden2024,ferizandra,Sun Jan 28 05:09:23 +0000 2024,mari songsong ubah untuk indonesia lebih baik sama anies baswedan muhaimin iskandar,Let's Change Songsong for a Better Indonesia with Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/d7DYXLt2hg,skeaatwbi8,Sat Jan 27 22:33:29 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Iseng dan ternyata sesuai 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/qj4AfAZT4N,isnabiasaaja,Sat Jan 27 20:41:45 +0000 2024,iseng nyata sesuai anies baswedan muhaimin iskandar,iseng nyata sesuai anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Wkwkwk sudah menduga Makasi yang share 67% - Anies Baswedan - Muhaimin Iskandar https://t.co/L0RDct9CiX,armitaTri,Sat Jan 27 22:55:18 +0000 2024,sudah duga makas bagi anies baswedan muhaimin iskandar,Expected Makas for Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
53% - Anies Baswedan - Muhaimin Iskandar https://t.co/vvBzaMN46R Cakep nih #kawula17id,irfanbahari,Sun Jan 28 05:31:35 +0000 2024,anies baswedan muhaimin iskandar cakep,anies baswedan muhaimin iskandar cakep,0,0,0,0,0,1,0
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/uDgo3Ak8z9,kukunruyuk,Sat Jan 27 15:54:40 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
47% - Anies Baswedan - Muhaimin Iskandar Kaga pernah nonton debat sama sekali. Ngejawab berdasarkan logika sendiri. Tapi point pentingnya ini kuis yang menarik kreatif dan yaa generasi sekarang banget Ada gak sih ttg Kanjuruhan Oktober lalu ?? https://t.co/HtzkFBLuCY,bowoPRASEL904,Sun Jan 28 05:31:06 +0000 2024,anies baswedan muhaimin iskandar tidak pernah nonton debat sama sekali ngejawab dasar logika sendiri tapi titik penting kuis tarik kreatif yaa generasi sekarang ada tidak tentang kanjuruhan oktober lalu,"Anies Baswedan Muhaimin Iskandar has never watched a debate at all, answered his own basic logic, but the important point of the creative pull quiz is that the current generation is not about Kanjuruhan last October",0,0,0,0,0,1,0
hmmm 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/M2oBBMpKch,nando21_vr,Sat Jan 27 15:45:34 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Sipp sesuai nurani aku jawabnya 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/9NXmih88Mx,ikhsan04_,Sat Jan 27 15:40:10 +0000 2024,sipp sesuai nurani aku jawab anies baswedan muhaimin iskandar,sipp sesuai nurani aku jawab anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Coba isi kuisnya eh ternyata hasilnya.. 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/oizEbc9eZl,apdoljikri,Sun Jan 28 05:15:04 +0000 2024,coba isi kuis nyata hasil anies baswedan muhaimin iskandar,Try filling out a real quiz from Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
53% - Anies Baswedan - Muhaimin Iskandar https://t.co/Mo48nt1jRF,AjrinaKH,Sun Jan 28 04:25:37 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Abangku 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/2cK278Y5YN,skawngurkw,Sat Jan 27 15:38:10 +0000 2024,kakak anies baswedan muhaimin iskandar,kakak anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/7hutoopdB1 Bagus juga nih metodenya,hari_sprpto,Sat Jan 27 19:11:00 +0000 2024,anies baswedan muhaimin iskandar bagus ini metode,Anies Baswedan Muhaimin Iskandar Bagus This Method,0,0,0,0,0,1,0
Hmmm 67% - Anies Baswedan - Muhaimin Iskandar https://t.co/OfAATci455,maksumja,Sat Jan 27 22:38:41 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Alhamdulillah ternyata se frekuensi kitaaa 67% - Anies Baswedan - Muhaimin Iskandar https://t.co/kVqgRujtnz,rahmayudist,Sun Jan 28 00:05:36 +0000 2024,alhamdulilah nyata frekuensi kitaaa anies baswedan muhaimin iskandar,Alhamdulilah Real Frequency Kitaaa Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Ni website menarik jir buat yang masih bingung mau pilih siapa Hasil gue 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/PynB4NFatl,FreudianMethods,Sun Jan 28 02:56:32 +0000 2024,website tarik jir yang masih bingung pilih siapa hasil anies baswedan muhaimin iskandar,Tarik Jir website that is still confused about who the results of Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
67% - Anies Baswedan - Muhaimin Iskandar y gmn yh yg paling ok soalnya https://t.co/u8XRIkKANb,geturallineed,Sat Jan 27 15:54:34 +0000 2024,anies baswedan muhaimin iskandar iya bagaimana yang paling ok soal,Anies Baswedan Muhaimin Iskandar Yes how is the most ok about,0,0,0,0,0,0,1
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/qeKuHcNlkm,emshiitae,Sat Jan 27 18:51:16 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
semangat abah @aniesbaswedan &amp; cak imin gemoy @cakimiNOW 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/tnr6QW3nyD,Davin_123456,Sat Jan 27 14:48:17 +0000 2024,semangat bapak cak imin gemoy anies baswedan muhaimin iskandar,semangat bapak cak imin gemoy anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/YJ5N89tUoI @aniesbaswedan @cakimiNOW dengan memilih tentu berbanding lurus dengan mengkritisi,Miftahtamami,Sat Jan 27 15:02:02 +0000 2024,anies baswedan muhaimin iskandar dengan pilih tentu banding lurus dengan kritisi,Anies Baswedan Muhaimin Iskandar with Choose Of Straight Banding With Kritisi,0,0,0,0,0,1,0
67% - Anies Baswedan-Muhaimin Iskandar 20% - Ganjar Pranowo-Mahfud MD 13% - Prabowo Subianto-Gibran Rakabuming Sulit digoyang. Yang bikin shock ternyata masih dapet ya dari belio 13% wkwk https://t.co/aWEefiT6TC,andikamalreza,Sun Jan 28 04:11:20 +0000 2024,anies baswedan muhaimin iskandar ganjar pranowo mahfud md prabowo subianto gibran rakabuming sulit goyang bikin shock nyata masih dapat dari belio,anies baswedan muhaimin iskandar ganjar pranowo mahfud md prabowo subianto gibran rakabuming sulit goyang bikin shock nyata masih dapat dari belio,0,0,0,0,0,1,0
 73% - Anies Baswedan - Muhaimin Iskandar https://t.co/gZdsnCdTEm,tidakdemam,Sat Jan 27 15:14:12 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Seru juga nih. Quiz yang mengukur keterwakilan aspirasi kita terhadap 3 paslon.. Dan penilaian terhadap saya benar ! 60% - Anies Baswedan - Muhaimin Iskandar https://t.co/HeUTIoZ5h3,francmohede,Sat Jan 27 17:02:15 +0000 2024,seru ini kuis ukur wakil aspirasi kita hadap paslon nilai hadap aku benar anies baswedan muhaimin iskandar,This exciting quiz measures our aspiration representatives facing the value of facing me right Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,0,1
Muhaimin Iskandar Optimis Dukungan HMI Tidak akan Sia-Sia: Suara Perubahan Itu Nyata https://t.co/7yxXOXAlvQ,kba_news,Sun Jan 28 05:00:00 +0000 2024,muhaimin iskandar optimis dukung hmi tidak akan sia sia suara ubah itu nyata,Muhaimin Iskandar Optimistic to Support HMI Will Not Be in Vain The Voice of Change is Real,0,0,0,0,0,1,0
Wuadduuhh.. Muhaimin Iskandar (Cak Imin) Berpeluang Menjadi Saksi Dugaan Korupsi Pengadaan Sistem Proteksi TKI Tahun 2012 https://t.co/6ZRmi2qBWD,jari_droid,Sun Jan 28 05:10:17 +0000 2024,wuadduuhh muhaimin iskandar cak imin peluang jadi saksi duga korupsi ada sistem proteksi tki tahun,Wuadduuhh Muhaimin Iskandar Cak Imin Opportunity to Witness Corruption Allegations There is a Migrant Worker Protection System Year,0,0,0,0,0,1,0
Udah ketahuan pasti ke arah AMIN 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/bk0xBNXbel,Sophie99arch,Sun Jan 28 03:16:20 +0000 2024,sudah tahu pasti arah amin anies baswedan muhaimin iskandar,already know for sure the direction of Amin Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
kuis capres daripada golput 67% - Anies Baswedan - Muhaimin Iskandar https://t.co/MQDbqmc9gX,pevitasyalala,Sat Jan 27 16:13:32 +0000 2024,kuis capres daripada golput anies baswedan muhaimin iskandar,Kuis capres from Golput Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
 Pilih pasangan pemimpin yang memiliki pemikiran atau gagasan yang paling mirip dengan pemikiran Anda. Kepada pasangan itulah Indonesia nantinya Anda titipkan 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/K9W90U6wzW,raasyidp,Sat Jan 27 16:08:51 +0000 2024,pilih pasang pimpin milik pikir atau gagas paling mirip dengan pikir kamu kepada pasang itu indonesia nanti kamu titip anies baswedan muhaimin iskandar,"Choose Pasang Pimpin Milik Think, or Gagas, most similar to your thought to Pasang Itu Indonesia, later you entrusted Anies Baswedan Muhaimin Iskandar",0,0,0,0,0,1,0
67% - Anies Baswedan - Muhaimin Iskandar https://t.co/AKtyf6lq7w,pakYU_tweet,Sat Jan 27 18:03:22 +0000 2024,anies baswedan muhaimin iskandar,anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Lihat video A Muhaimin Iskandar! #TikTok https://t.co/s2O4o6s4GF,uudjie,Sun Jan 28 02:18:19 +0000 2024,lihat video a muhaimin iskandar,Watch A Muhaimin Iskandar Video,0,0,0,0,0,1,0
60% - Anies Baswedan - Muhaimin Iskandar https://t.co/hijur2oGSD Boleh jg ni gokil yg buat ini untuk yg bingung milih bisa di coba ini,eby_alfiqih,Sat Jan 27 16:07:17 +0000 2024,anies baswedan muhaimin iskandar boleh juga gokil buat untuk bingung milih bisa coba,Anies Baswedan Muhaimin Iskandar can also be crazy to be confused about choosing to try,0,0,0,0,0,1,0
anjay 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/0TCvUKlndW,aimeristic,Sat Jan 27 15:00:17 +0000 2024,anjay anies baswedan muhaimin iskandar,anjay anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Oke ternyata gw 50:50 program yang diusung sama 01 dan 03 sisanya paslon 02 kurang dari 10%. 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/KPJYFEjkS6,FadillahAK17,Sun Jan 28 01:42:14 +0000 2024,oke nyata program usung sama sisa paslon kurang anies baswedan muhaimin iskandar,oke nyata program usung sama sisa paslon kurang anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Sesuai dengan value. 47% - Anies Baswedan - Muhaimin Iskandar https://t.co/AKAd04rOL8,Satukata__,Sun Jan 28 02:23:07 +0000 2024,sesuai dengan value anies baswedan muhaimin iskandar,In accordance with Value Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
67% - Anies Baswedan - Muhaimin Iskandar. ️. gede juga angkanya keren ni webnya https://t.co/gFjofAZbUS,firmanalwis,Sun Jan 28 01:26:25 +0000 2024,anies baswedan muhaimin iskandar gede angka keren webnya,anies baswedan muhaimin iskandar gede angka keren webnya,0,0,0,0,0,1,0
Ouw begitu ges ternyata hasilnya: 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/b6CpA8LYeO,fujirolls,Sat Jan 27 16:08:52 +0000 2024,ouw begitu nyata hasil anies baswedan muhaimin iskandar,ouw begitu nyata hasil anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
Pilihan capres cawapres berdasarkan visi misi tapi nggak tahu juga kedepannya 53% - Anies Baswedan - Muhaimin Iskandar https://t.co/HkSDzJiwNJ,alvianto_dony,Sun Jan 28 04:09:10 +0000 2024,pilih capres cawapres dasar visi misi tapi tidak tahu depan anies baswedan muhaimin iskandar,Choose Vice President Candidate Basic Vision and Mission But Don't Know the Front Anies Baswedan Muhaimin Iskandar,0,0,0,0,0,1,0
Memang AMIN bgt dah gua 73% - Anies Baswedan - Muhaimin Iskandar https://t.co/tPpHrjQvkw,Arifineyusuf,Sun Jan 28 02:13:40 +0000 2024,amin sekali aku anies baswedan muhaimin iskandar,Amin I am the one who is in the middle of my life,0,0,0,0,0,1,0
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/jyEMB74LCX Seru juga main ginian ,diijalanbahagia,Sun Jan 28 02:22:14 +0000 2024,anies baswedan muhaimin iskandar seru main ginian,Anis Baswedan Muhaimin Iskander in Guinean in Seru,0,0,0,0,0,1,0
Seru juga 73% - Anies Baswedan - Muhaimin Iskandar https://t.co/hB13uI0uti,mepetkiri,Sat Jan 27 15:18:41 +0000 2024,seru anies baswedan muhaimin iskandar,seru anies baswedan muhaimin iskandar,0,0,0,0,0,1,0
